run_id,random_seed,vehicle_id,collided,severity,collision_time,min_speed_mph,final_speed_mph
159,159,spawned_4,False,,,20.0,20.0
159,159,spawned_5,False,,,20.0,20.0
159,159,spawned_6,False,,,20.0,20.0
159,159,spawned_7,False,,,20.0,20.0
160,160,solo,False,,,0.0,30.0
160,160,spawned_1,False,,,6.91,10.05
160,160,spawned_2,False,,,20.0,20.0
160,160,spawned_3,False,,,20.0,20.0
160,160,spawned_4,False,,,20.0,20.0
160,160,spawned_5,False,,,20.0,20.0
160,160,spawned_6,False,,,20.0,20.0
160,160,spawned_7,False,,,20.0,20.0
161,161,solo,False,,,3.48,17.3
161,161,spawned_1,False,,,6.91,10.05
161,161,spawned_2,False,,,11.28,13.51
161,161,spawned_3,False,,,20.0,20.0
161,161,spawned_4,False,,,19.94,20.0
161,161,spawned_5,False,,,20.0,20.0
161,161,spawned_6,False,,,20.0,20.0
161,161,spawned_7,False,,,20.0,20.0
162,162,solo,False,,,0.0,30.0
162,162,spawned_1,False,,,6.91,10.05
162,162,spawned_2,False,,,20.0,20.0
162,162,spawned_3,False,,,20.0,20.0
162,162,spawned_4,False,,,20.0,20.0
162,162,spawned_5,False,,,20.0,20.0
162,162,spawned_6,False,,,20.0,20.0
162,162,spawned_7,False,,,20.0,20.0
163,163,solo,False,,,3.48,17.3
163,163,spawned_1,False,,,20.0,20.0
163,163,spawned_2,False,,,11.28,13.51
163,163,spawned_3,False,,,20.0,20.0
163,163,spawned_4,False,,,20.0,20.0
163,163,spawned_5,False,,,20.0,20.0
163,163,spawned_6,False,,,20.0,20.0
163,163,spawned_7,False,,,20.0,20.0
164,164,solo,False,,,3.48,17.3
164,164,spawned_1,False,,,20.0,20.0
164,164,spawned_2,False,,,11.28,13.51
164,164,spawned_3,False,,,20.0,20.0
164,164,spawned_4,False,,,20.0,20.0
164,164,spawned_5,False,,,20.0,20.0
164,164,spawned_6,False,,,20.0,20.0
164,164,spawned_7,False,,,20.0,20.0
165,165,solo,False,,,3.48,17.3
165,165,spawned_1,False,,,20.0,20.0
165,165,spawned_2,False,,,11.28,13.51
165,165,spawned_3,False,,,20.0,20.0
165,165,spawned_4,False,,,20.0,20.0
165,165,spawned_5,False,,,20.0,20.0
165,165,spawned_6,False,,,20.0,20.0
165,165,spawned_7,False,,,20.0,20.0
166,166,solo,False,,,0.0,22.82
166,166,spawned_1,False,,,6.91,10.05
166,166,spawned_2,False,,,20.0,20.0
166,166,spawned_3,False,,,20.0,20.0
166,166,spawned_4,False,,,20.0,20.0
166,166,spawned_5,False,,,20.0,20.0
166,166,spawned_6,False,,,20.0,20.0
166,166,spawned_7,False,,,20.0,20.0
167,167,solo,False,,,0.0,22.82
167,167,spawned_1,False,,,6.91,10.05
167,167,spawned_2,False,,,20.0,20.0
167,167,spawned_3,False,,,20.0,20.0
167,167,spawned_4,False,,,20.0,20.0
167,167,spawned_5,False,,,20.0,20.0
167,167,spawned_6,False,,,20.0,20.0
167,167,spawned_7,False,,,20.0,20.0
168,168,solo,False,,,0.0,22.82
168,168,spawned_1,False,,,6.91,10.05
168,168,spawned_2,False,,,20.0,20.0
168,168,spawned_3,False,,,20.0,20.0
168,168,spawned_4,False,,,20.0,20.0
168,168,spawned_5,False,,,20.0,20.0
168,168,spawned_6,False,,,20.0,20.0
168,168,spawned_7,False,,,20.0,20.0
169,169,solo,False,,,3.48,17.3
169,169,spawned_1,False,,,20.0,20.0
169,169,spawned_2,False,,,11.28,13.51
169,169,spawned_3,False,,,20.0,20.0
169,169,spawned_4,False,,,20.0,20.0
169,169,spawned_5,False,,,20.0,20.0
169,169,spawned_6,False,,,20.0,20.0
169,169,spawned_7,False,,,20.0,20.0
170,170,solo,False,,,3.48,17.3
170,170,spawned_1,False,,,20.0,20.0
170,170,spawned_2,False,,,11.28,13.51
170,170,spawned_3,False,,,20.0,20.0
170,170,spawned_4,False,,,20.0,20.0
170,170,spawned_5,False,,,20.0,20.0
170,170,spawned_6,False,,,20.0,20.0
170,170,spawned_7,False,,,20.0,20.0
171,171,solo,False,,,7.04,30.0
171,171,spawned_1,False,,,20.0,20.0
171,171,spawned_2,False,,,20.0,20.0
171,171,spawned_3,False,,,20.0,20.0
171,171,spawned_4,False,,,20.0,20.0
171,171,spawned_5,False,,,20.0,20.0
171,171,spawned_6,False,,,20.0,20.0
171,171,spawned_7,False,,,20.0,20.0
172,172,solo,False,,,3.48,17.3
172,172,spawned_1,False,,,20.0,20.0
172,172,spawned_2,False,,,11.28,13.51
172,172,spawned_3,False,,,20.0,20.0
172,172,spawned_4,False,,,19.94,20.0
172,172,spawned_5,False,,,20.0,20.0
172,172,spawned_6,False,,,20.0,20.0
172,172,spawned_7,False,,,20.0,20.0
173,173,solo,False,,,3.48,17.3
173,173,spawned_1,False,,,20.0,20.0
173,173,spawned_2,False,,,11.28,13.51
173,173,spawned_3,False,,,20.0,20.0
173,173,spawned_4,False,,,19.94,20.0
173,173,spawned_5,False,,,20.0,20.0
173,173,spawned_6,False,,,20.0,20.0
173,173,spawned_7,False,,,20.0,20.0
174,174,solo,False,,,3.48,17.3
174,174,spawned_1,False,,,6.91,10.05
174,174,spawned_2,False,,,11.28,13.51
174,174,spawned_3,False,,,20.0,20.0
174,174,spawned_4,False,,,19.94,20.0
174,174,spawned_5,False,,,20.0,20.0
174,174,spawned_6,False,,,20.0,20.0
174,174,spawned_7,False,,,20.0,20.0
175,175,solo,False,,,0.0,20.04
175,175,spawned_1,False,,,20.0,20.0
175,175,spawned_2,False,,,20.0,20.0
175,175,spawned_3,False,,,20.0,20.0
175,175,spawned_4,False,,,20.0,20.0
175,175,spawned_5,False,,,20.0,20.0
175,175,spawned_6,False,,,20.0,20.0
175,175,spawned_7,False,,,20.0,20.0
176,176,solo,False,,,0.0,22.82
176,176,spawned_1,False,,,6.91,10.05
176,176,spawned_2,False,,,20.0,20.0
176,176,spawned_3,False,,,20.0,20.0
176,176,spawned_4,False,,,20.0,20.0
176,176,spawned_5,False,,,20.0,20.0
176,176,spawned_6,False,,,20.0,20.0
176,176,spawned_7,False,,,20.0,20.0
177,177,solo,False,,,3.48,17.3
177,177,spawned_1,False,,,20.0,20.0
177,177,spawned_2,False,,,11.28,13.51
177,177,spawned_3,False,,,20.0,20.0
177,177,spawned_4,False,,,19.94,20.0
177,177,spawned_5,False,,,20.0,20.0
177,177,spawned_6,False,,,20.0,20.0
177,177,spawned_7,False,,,20.0,20.0
178,178,solo,False,,,3.48,17.3
178,178,spawned_1,False,,,20.0,20.0
178,178,spawned_2,False,,,11.28,13.51
178,178,spawned_3,False,,,20.0,20.0
178,178,spawned_4,False,,,20.0,20.0
178,178,spawned_5,False,,,20.0,20.0
178,178,spawned_6,False,,,20.0,20.0
178,178,spawned_7,False,,,20.0,20.0
179,179,solo,False,,,3.48,17.3
179,179,spawned_1,False,,,20.0,20.0
179,179,spawned_2,False,,,11.28,13.51
179,179,spawned_3,False,,,20.0,20.0
179,179,spawned_4,False,,,20.0,20.0
179,179,spawned_5,False,,,20.0,20.0
179,179,spawned_6,False,,,20.0,20.0
179,179,spawned_7,False,,,20.0,20.0
180,180,solo,False,,,3.48,17.3
180,180,spawned_1,False,,,20.0,20.0
180,180,spawned_2,False,,,11.28,13.51
180,180,spawned_3,False,,,20.0,20.0
180,180,spawned_4,False,,,20.0,20.0
180,180,spawned_5,False,,,20.0,20.0
180,180,spawned_6,False,,,20.0,20.0
180,180,spawned_7,False,,,20.0,20.0
181,181,solo,False,,,3.48,17.3
181,181,spawned_1,False,,,6.91,10.05
181,181,spawned_2,False,,,11.28,13.51
181,181,spawned_3,False,,,20.0,20.0
181,181,spawned_4,False,,,20.0,20.0
181,181,spawned_5,False,,,20.0,20.0
181,181,spawned_6,False,,,20.0,20.0
181,181,spawned_7,False,,,20.0,20.0
182,182,solo,False,,,7.04,30.0
182,182,spawned_1,False,,,20.0,20.0
182,182,spawned_2,False,,,20.0,20.0
182,182,spawned_3,False,,,20.0,20.0
182,182,spawned_4,False,,,20.0,20.0
182,182,spawned_5,False,,,20.0,20.0
182,182,spawned_6,False,,,20.0,20.0
182,182,spawned_7,False,,,20.0,20.0
183,183,solo,False,,,0.0,30.0
183,183,spawned_1,False,,,6.91,10.05
183,183,spawned_2,False,,,20.0,20.0
183,183,spawned_3,False,,,20.0,20.0
183,183,spawned_4,False,,,20.0,20.0
183,183,spawned_5,False,,,20.0,20.0
183,183,spawned_6,False,,,20.0,20.0
183,183,spawned_7,False,,,20.0,20.0
184,184,solo,False,,,7.04,30.0
184,184,spawned_1,False,,,20.0,20.0
184,184,spawned_2,False,,,20.0,20.0
184,184,spawned_3,False,,,20.0,20.0
184,184,spawned_4,False,,,20.0,20.0
184,184,spawned_5,False,,,20.0,20.0
184,184,spawned_6,False,,,20.0,20.0
184,184,spawned_7,False,,,20.0,20.0
185,185,solo,False,,,3.48,17.3
185,185,spawned_1,False,,,6.91,10.05
185,185,spawned_2,False,,,11.28,13.51
185,185,spawned_3,False,,,20.0,20.0
185,185,spawned_4,False,,,20.0,20.0
185,185,spawned_5,False,,,20.0,20.0
185,185,spawned_6,False,,,20.0,20.0
185,185,spawned_7,False,,,20.0,20.0
186,186,solo,False,,,0.0,20.04
186,186,spawned_1,False,,,20.0,20.0
186,186,spawned_2,False,,,20.0,20.0
186,186,spawned_3,False,,,20.0,20.0
186,186,spawned_4,False,,,20.0,20.0
186,186,spawned_5,False,,,20.0,20.0
186,186,spawned_6,False,,,20.0,20.0
186,186,spawned_7,False,,,20.0,20.0
187,187,solo,False,,,7.04,30.0
187,187,spawned_1,False,,,20.0,20.0
187,187,spawned_2,False,,,20.0,20.0
187,187,spawned_3,False,,,20.0,20.0
187,187,spawned_4,False,,,20.0,20.0
187,187,spawned_5,False,,,20.0,20.0
187,187,spawned_6,False,,,20.0,20.0
187,187,spawned_7,False,,,20.0,20.0
188,188,solo,False,,,0.0,30.0
188,188,spawned_1,False,,,6.91,10.05
188,188,spawned_2,False,,,20.0,20.0
188,188,spawned_3,False,,,20.0,20.0
188,188,spawned_4,False,,,20.0,20.0
188,188,spawned_5,False,,,20.0,20.0
188,188,spawned_6,False,,,20.0,20.0
188,188,spawned_7,False,,,20.0,20.0
189,189,solo,False,,,0.0,22.82
189,189,spawned_1,False,,,6.91,10.05
189,189,spawned_2,False,,,20.0,20.0
189,189,spawned_3,False,,,20.0,20.0
189,189,spawned_4,False,,,20.0,20.0
189,189,spawned_5,False,,,20.0,20.0
189,189,spawned_6,False,,,20.0,20.0
189,189,spawned_7,False,,,20.0,20.0
190,190,solo,False,,,7.04,30.0
190,190,spawned_1,False,,,20.0,20.0
190,190,spawned_2,False,,,20.0,20.0
190,190,spawned_3,False,,,20.0,20.0
190,190,spawned_4,False,,,20.0,20.0
190,190,spawned_5,False,,,20.0,20.0
190,190,spawned_6,False,,,20.0,20.0
190,190,spawned_7,False,,,20.0,20.0
191,191,solo,False,,,3.48,17.3
191,191,spawned_1,False,,,20.0,20.0
191,191,spawned_2,False,,,11.28,13.51
191,191,spawned_3,False,,,20.0,20.0
191,191,spawned_4,False,,,20.0,20.0
191,191,spawned_5,False,,,20.0,20.0
191,191,spawned_6,False,,,20.0,20.0
191,191,spawned_7,False,,,20.0,20.0
192,192,solo,False,,,3.48,17.3
192,192,spawned_1,False,,,6.91,10.05
192,192,spawned_2,False,,,11.28,13.51
192,192,spawned_3,False,,,20.0,20.0
192,192,spawned_4,False,,,20.0,20.0
192,192,spawned_5,False,,,20.0,20.0
192,192,spawned_6,False,,,20.0,20.0
192,192,spawned_7,False,,,20.0,20.0
193,193,solo,False,,,0.0,20.04
193,193,spawned_1,False,,,20.0,20.0
193,193,spawned_2,False,,,20.0,20.0
193,193,spawned_3,False,,,20.0,20.0
193,193,spawned_4,False,,,20.0,20.0
193,193,spawned_5,False,,,20.0,20.0
193,193,spawned_6,False,,,20.0,20.0
193,193,spawned_7,False,,,20.0,20.0
194,194,solo,False,,,0.0,22.82
194,194,spawned_1,False,,,6.91,10.05
194,194,spawned_2,False,,,20.0,20.0
194,194,spawned_3,False,,,20.0,20.0
194,194,spawned_4,False,,,20.0,20.0
194,194,spawned_5,False,,,20.0,20.0
194,194,spawned_6,False,,,20.0,20.0
194,194,spawned_7,False,,,20.0,20.0
195,195,solo,False,,,3.48,17.3
195,195,spawned_1,False,,,6.91,10.05
195,195,spawned_2,False,,,11.28,13.51
195,195,spawned_3,False,,,20.0,20.0
195,195,spawned_4,False,,,20.0,20.0
195,195,spawned_5,False,,,20.0,20.0
195,195,spawned_6,False,,,20.0,20.0
195,195,spawned_7,False,,,20.0,20.0
196,196,solo,False,,,3.48,17.3
196,196,spawned_1,False,,,20.0,20.0
196,196,spawned_2,False,,,11.28,13.51
196,196,spawned_3,False,,,20.0,20.0
196,196,spawned_4,False,,,20.0,20.0
196,196,spawned_5,False,,,20.0,20.0
196,196,spawned_6,False,,,20.0,20.0
196,196,spawned_7,False,,,20.0,20.0
197,197,solo,False,,,0.0,22.82
197,197,spawned_1,False,,,6.91,10.05
197,197,spawned_2,False,,,20.0,20.0
197,197,spawned_3,False,,,20.0,20.0
197,197,spawned_4,False,,,20.0,20.0
197,197,spawned_5,False,,,20.0,20.0
197,197,spawned_6,False,,,20.0,20.0
197,197,spawned_7,False,,,20.0,20.0
198,198,solo,False,,,3.48,17.3
198,198,spawned_1,False,,,6.91,10.05
198,198,spawned_2,False,,,11.28,13.51
198,198,spawned_3,False,,,20.0,20.0
198,198,spawned_4,False,,,20.0,20.0
198,198,spawned_5,False,,,20.0,20.0
198,198,spawned_6,False,,,20.0,20.0
198,198,spawned_7,False,,,20.0,20.0
199,199,solo,False,,,0.0,22.82
199,199,spawned_1,False,,,6.91,10.05
199,199,spawned_2,False,,,20.0,20.0
199,199,spawned_3,False,,,20.0,20.0
199,199,spawned_4,False,,,20.0,20.0
199,199,spawned_5,False,,,20.0,20.0
199,199,spawned_6,False,,,20.0,20.0
199,199,spawned_7,False,,,20.0,20.0
